stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,65.38,8.17,0,65.38,8.17,4.09,0,4.09,0,0,0,0,0,0,0,4.09,32.69,65.38,130.76,0,0,0,0,73.56,894.92,0,0,0,16.35,0,0,0,0,0,0,8.17,0,0,0
72hpf,19.26,4.28,0,34.23,5.35,29.95,0,6.42,0,2.14,0,0,0,2.14,0,18.19,78.09,7.49,67.4,0,4.28,1.07,0,328.43,268.52,1.07,1.07,0,59.91,3.21,0,0,21.4,5.35,0,10.7,0,0,0
21Day,26.77,1.34,2.68,91.02,2.68,34.8,0,17.4,1.34,6.69,0,5.35,4.02,22.76,6.69,1.34,34.8,25.43,124.48,1.34,0,2.68,0,85.67,99.05,0,6.69,0,44.17,10.71,0,2.68,10.71,2.68,4.02,1.34,0,0,16.06
3Month,1.28,4.48,3.2,96.3,0,0,1.6,4.48,10.24,20.16,0,225.56,36.15,7.04,51.19,7.68,31.36,28.48,36.15,8.96,0.32,8,3.52,2.56,1.6,3.2,1.6,0,0.96,7.36,0.32,85.43,1.28,0,0,0,7.04,5.12,27.2
22Month,0,9.29,4.92,22.41,2.19,0,0.55,2.19,4.92,37.17,10.93,406.16,9.84,17.49,39.36,0,7.11,31.16,29.52,1.09,8.75,8.2,1.09,0.55,2.19,4.92,5.47,3.83,1.09,0,0,25.69,0.55,0.55,0,0,1.64,0,5.47
