stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,4.09,0,155.28,0,0,0,0,0,0,0,4.09,0,0,0,0,28.6,3064.8,8.17,20.43,0,0,0,0,8.17,228.84,4.09,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,36.37,5.35,0,401.17,6.42,26.74,0,2.14,0,2.14,0,0,1.07,0,2.14,0,42.79,6932.25,6.42,53.49,0,2.14,2.14,0,320.94,150.84,6.42,60.98,0,65.26,2.14,1.07,22.47,2.14,4.28,6.42,0,0,0
21Day,21.42,2.68,6.69,2061.34,9.37,36.14,0,8.03,6.69,2.68,0,0,8.03,0,17.4,6.69,41.49,2789.5,17.4,56.22,0,0,30.79,1.34,108.42,44.17,5.35,291.8,0,25.43,25.43,4.02,5.35,10.71,26.77,4.02,0,0,6.69
3Month,1.28,4.16,4.16,2025.92,0.96,0,3.52,0,16.64,16,0,0,55.03,23.36,1.92,23.36,74.55,62.39,13.76,17.6,6.08,0.96,215.01,5.76,75.19,1.92,14.4,300.75,0,0,15.04,74.87,1.6,0.32,0,0,12.8,31.67,11.52
22Month,0.55,6.56,2.73,559.23,1.09,0,1.09,0,8.2,9.29,3.83,0,51.93,6.01,1.09,9.29,21.87,21.32,6.56,13.67,0,5.47,124.09,1.09,48.11,0,19.13,407.8,13.67,0,1.64,53.57,6.01,0.55,0,0.55,1.64,0,2.73
