stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,20.43,0,4.09,0,0,0,0,0,0,0,0,0,4.09,0,8.17,12.26,0,0,0,8.17,16.35,314.65,4.09,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,5.35,1.07,0,4.28,5.35,3.21,0,0,0,0,0,0,0,0,0,4.28,5.35,1.07,16.05,0,1.07,2.14,0,62.05,56.7,2.14,0,0,13.91,0,0,12.84,0,1.07,0,0,0
21Day,10.71,2.68,1.34,21.42,5.35,10.71,0,2.68,0,1.34,0,2.68,0,2.68,0,2.68,2.68,2.68,45.51,0,1.34,5.35,0,24.09,22.76,0,1.34,0,8.03,5.35,0,8.03,2.68,0,0,0,1.34
3Month,0.96,2.56,1.28,33.27,0.64,0,0.64,0.64,3.2,5.76,0.32,84.47,3.52,0,7.68,4.8,5.44,9.92,12.8,2.24,0.32,1.6,3.52,4.8,0,0.96,0.32,0,0.32,1.6,30.08,0.64,0,0.64,3.52,473.21,3.84
22Month,0,10.93,1.09,21.32,1.09,0,1.64,0,4.37,16.4,8.75,124.64,1.64,2.19,9.29,1.64,7.65,16.95,17.49,0,1.64,1.64,0,2.73,0.55,0.55,0.55,0.55,0.55,0,34.99,1.64,0,0.55,1.64,2.19,1.64
