stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,179.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,221.45,0,0,10.7,172.24,2.14,0,0,0,0,0,0,0,0,0,1.07,11.77,0,4.28,0,0,2.14,0,25.67,6.42,2.14,0,2.14,0,0,1.07,0,1.07,0,0,0,0
21Day,105.74,4.02,0,368.1,135.19,10.71,0,4.02,0,1.34,0,1.34,0,9.37,1.34,6.69,44.17,8.03,16.06,0,2.68,147.24,1.34,22.76,2.68,0,1.34,4.02,13.39,0,4.02,1.34,1.34,1.34,0,0,0
3Month,124.14,0.96,1.92,176.29,34.23,0,0,0,1.6,2.88,0,19.84,4.48,0.32,6.08,8.32,15.04,3.52,5.44,0.64,0,262.68,2.24,0.32,0.32,2.56,0.64,0,2.24,4.8,0.64,0.32,0,0,0.64,3.52,2.88
22Month,156.89,2.19,1.64,127.37,10.93,0,1.09,0.55,0.55,3.28,3.28,87.46,5.47,2.19,10.39,1.09,2.73,4.92,6.56,0,3.83,245.99,0.55,0,0,2.73,0.55,0,2.73,2.73,0.55,0,0,0,0,0,2.19
