stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,81.73,0,0,0,0,0,0,0,196.15,0,0,0,0,40.86,12.26,28.6,28.6,0,0,0,0,32.69,931.7,0,0,0,0,0,8.17,0,0,0,0,0,0
72hpf,5.35,0,0,93.07,0,7.49,0,0,1.07,0,0,0,0,0,0,0,42.79,189.35,2.14,10.7,0,0,0,0,63.12,75.96,0,0,10.7,0,0,12.84,1.07,0,0,0,0,0
21Day,8.03,1.34,1.34,820.52,0,10.71,0,1.34,0,2.68,0,0,0,0,2.68,4.02,26.77,137.87,9.37,16.06,0,0,5.35,0,36.14,30.79,0,1.34,12.05,13.39,0,6.69,1.34,1.34,1.34,0,0,4.02
3Month,0.32,3.2,1.92,1018.08,0,0,4.48,0.64,8.64,10.24,0.32,0,24,12.48,0.32,9.28,65.27,81.27,13.12,8.64,1.6,0,2.24,2.56,3.84,0.32,2.88,1.28,0.32,7.68,19.2,0,0,0,0,3.84,55.67,3.84
22Month,0.55,3.28,0,194.61,1.09,0,2.73,0,2.73,11.48,1.64,0,34.44,4.37,1.64,6.01,16.95,31.71,7.11,4.37,0.55,1.64,1.64,0,2.19,0.55,3.28,0.55,0,0.55,8.75,0,0.55,0,0,0,1.09,1.64
