stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,12.84,0,0,6.42,1.07,2.14,0,0,0,0,1.07,0,0,0,0,4.28,1.07,134.79,0,2.14,0,0,6.42,10.7,1.07,0,0,4.28,0,0,1.07,0,0,0,0,0,0
21Day,4.02,1.34,1.34,10.71,1.34,9.37,0,1.34,0,0,4.02,0,1.34,4.02,1.34,16.06,1.34,839.26,0,1.34,1.34,0,20.08,8.03,0,0,0,1074.84,21.42,4.02,2.68,10.71,4.02,4.02,0,0,5.35
3Month,0.64,2.56,1.28,33.27,0,0,0.64,1.28,4.8,1.28,18.56,6.72,1.6,10.88,2.88,5.76,5.12,870.9,1.92,0,5.12,0.32,4.16,0,1.6,0.32,0,0.32,5.12,93.75,0.96,0,0,0,7.68,35.83,5.12
22Month,1.64,2.73,0.55,4.37,0,0,0,1.64,2.73,1.64,37.72,2.19,0.55,4.92,1.09,0,5.47,20.23,0,0.55,8.75,0,1.64,0,0.55,1.09,1.09,0,0,27.88,0,0,0,0,0,0.55,2.19
