stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,36.78,0,192.06,4.09,8.17,0,4.09,0,0,0,0,0,0,0,4.09,122.59,138.94,474.02,0,0,0,8.17,155.28,3203.74,4.09,0,0,40.86,0,0,0,0,24.52,0,0,0
72hpf,29.95,7.49,0,42.79,4.28,7.49,0,2.14,0,0,0,1.07,0,6.42,0,36.37,88.79,7.49,150.84,0,8.56,3.21,4.28,103.77,412.94,1.07,1.07,0,92,7.49,5.35,25.67,1.07,7.49,0,0,0
21Day,58.9,6.69,1.34,137.87,6.69,82.99,0,49.53,0,8.03,1.34,5.35,2.68,42.83,4.02,6.69,32.12,32.12,244.95,0,0,17.4,2.68,41.49,187.39,0,1.34,0,74.96,21.42,16.06,37.48,8.03,2.68,0,0,18.74
3Month,1.6,3.84,5.12,99.82,0,0,2.24,5.44,4.16,32.95,0,27.2,20.48,9.92,14.08,5.76,25.92,28.8,28.16,4.48,0,4.16,6.08,4.16,5.12,2.24,0.32,0,1.28,9.6,1102.55,0.96,0,0.64,19.52,208.61,40.63
22Month,0,2.73,6.01,49.2,1.09,0,2.19,5.47,5.47,54.12,8.2,53.03,10.93,33.89,50.84,0,4.37,94.02,31.71,0,3.83,1.09,1.64,1.09,2.19,0.55,3.28,15.31,2.73,0.55,320.34,2.73,0,0,0.55,0,16.4
