stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,57.21,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,1.07,0,3.21,1.07,0,0,0,1.07,0,0,0,0,0,0,5.35,1.07,8.56,0,0,0,0,227.87,17.12,1.07,0,0,5.35,0,0,2.14,0,0,0,0,0,0
21Day,4.02,1.34,1.34,10.71,6.69,0,0,0,1.34,0,0,0,2.68,0,0,1.34,1.34,6.69,0,0,1.34,0,95.04,10.71,0,0,0,8.03,0,0,1.34,1.34,2.68,0,0,0,1.34
3Month,0.32,2.88,0.96,17.6,0,0,0.64,0.32,7.36,11.84,34.87,0.96,0,4.8,1.92,16,5.44,42.23,2.56,0.32,1.6,1.6,8.96,0,2.24,0.64,0,7.04,0.96,9.92,0,0,0,0,2.88,6.4,4.8
22Month,0,12.03,1.09,15.85,0,1.09,1.09,1.64,6.01,31.71,118.62,1.09,0.55,4.92,0,8.2,6.01,36.08,0,4.37,1.64,0,10.39,0.55,1.64,0.55,1.09,0.55,1.09,12.57,2.19,2.19,0,0.55,0.55,0,2.19
