stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,89.9,12.26,8.17,0,4.09,0,0,0,0,16.35,0,0,0,0,143.02,36.78,4.09,53.12,0,0,0,24.52,32.69,1091.07,28.6,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,1.07,1.07,0,42.79,25.67,5.35,0,0,0,0,0,0,0,0,0,0,0,20.33,96.28,0,8.56,0,0,0,6.42,109.12,106.98,0,1.07,0,3.21,0,0,41.72,1.07,1.07,0,0,0
21Day,8.03,1.34,4.02,125.82,6.69,14.72,0,0,0,1.34,0,0,0,1.34,0,2.68,0,25.43,42.83,18.74,21.42,0,0,14.72,1.34,66.93,28.11,2.68,0,0,5.35,9.37,0,12.05,6.69,0,0,0,0
3Month,1.6,11.2,3.84,717.65,7.36,0,2.56,0.64,0.64,6.08,13.44,0,0,36.47,20.16,2.24,18.56,483.12,35.51,34.23,52.79,8.64,0,4.48,16.64,104.62,3.52,4.8,3.84,0,1.6,5.12,11.2,4.48,0,2.56,6.08,6.08,7.36
22Month,0.55,4.37,6.01,296.83,6.01,0,1.64,0,0,2.19,9.84,3.28,0,30.61,0.55,2.19,6.01,68.88,8.75,37.72,50.84,1.09,1.09,4.92,3.83,32.25,3.83,5.47,12.57,0.55,0.55,0.55,1.09,2.73,0,0,1.09,0,2.19
