stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,8.17,0,0,0,8.17,0,0,12.26,0,0,0,0,0,0,4.09,764.16,8.17,0,0,0,0,796.85,98.07,0,0,0,0,0,0,0,0,0,118.51,0,0,0
72hpf,2.14,4.28,0,9.63,0,2.14,0,3.21,0,0,7.49,0,0,0,7.49,0,0,37.44,106.98,2.14,0,2.14,0,0,160.47,7.49,0,0,0,16.05,0,0,0,0,0,103.77,0,0,0
21Day,4.02,4.02,4.02,18.74,0,4.02,0,1.34,0,0,44.17,0,4.02,4.02,37.48,6.69,0,21.42,116.45,9.37,0,0,10.71,0,50.86,13.39,0,0,0,6.69,8.03,0,2.68,0,1.34,17.4,0,0,14.72
3Month,0.64,6.08,12.16,110.38,0.64,0,3.2,1.28,0.32,13.12,277.08,1.28,321.23,176.61,9.6,93.11,6.72,21.76,597.35,15.68,1.92,0.32,3.52,1.6,21.12,0.32,2.56,0.64,0,0,8.32,7.68,0.96,0.32,0,8.96,25.92,11.52,50.87
22Month,1.09,2.73,7.11,53.57,0,0,3.83,0.55,0,6.01,641.77,22.41,390.31,136.12,22.96,100.04,1.64,18.04,472.86,13.12,1.64,4.92,4.37,0,21.32,0.55,3.28,0,1.09,0,3.28,2.19,3.83,3.28,0,0.55,4.37,0,32.8
