stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,8.17,0,0,0,0,12.26,208.41,0,0,0,0,0,0,0,0,8.17,0,0,0
72hpf,13.91,7.49,0,7.49,3.21,5.35,0,0,0,0,0,0,0,0,1.07,0,2.14,12.84,0,4.28,0,0,0,0,1218.49,106.98,0,17.12,35.3,0,0,37.44,0,1.07,4.28,0,0,0
21Day,5.35,0,1.34,13.39,2.68,17.4,0,0,0,1.34,0,0,0,0,2.68,2.68,1.34,9.37,1.34,12.05,0,0,4.02,0,523.37,29.45,0,4.02,9.37,8.03,0,6.69,0,2.68,1.34,1.34,0,2.68
3Month,0,3.84,0.96,10.24,0,0,0.32,0.32,0.32,0.96,3.84,0,44.47,6.08,0,6.72,1.28,7.68,4.8,11.52,0.64,0,2.56,1.6,9.6,0.32,0.64,0.64,0.32,2.24,2.88,1.6,0,0,1.92,2.24,1.28,7.04
22Month,0,15.31,4.37,9.29,0,0,1.64,0,0,4.92,8.75,3.83,260.75,4.92,5.47,28.97,0.55,5.47,12.57,13.67,0.55,8.75,1.64,0,15.85,0,4.92,3.28,0,0,7.11,5.47,1.09,0,2.19,1.64,0,1.64
