stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,122.59,20.43,0,61.3,4.09,8.17,0,0,0,0,0,8.17,4.09,0,0,0,44.95,69.47,114.42,331,0,0,0,4.09,134.85,1887.92,4.09,0,0,24.52,0,0,0,0,0,24.52,0,0,0
72hpf,94.14,1.07,0,25.67,8.56,33.16,0,2.14,0,0,0,0,2.14,0,4.28,0,41.72,69.54,9.63,79.16,0,27.81,3.21,7.49,523.13,314.52,3.21,6.42,0,58.84,11.77,0,17.12,8.56,3.21,9.63,0,0,0
21Day,111.1,4.02,10.71,124.48,10.71,54.88,0,70.94,0,0,0,0,34.8,5.35,37.48,50.86,41.49,49.53,20.08,187.39,0,0,17.4,5.35,195.43,156.61,5.35,6.69,0,61.57,34.8,4.02,40.16,13.39,22.76,9.37,0,0,9.37
3Month,0.96,7.36,7.68,99.18,1.92,0,3.52,5.12,11.52,10.88,0,0,315.47,16.64,7.04,108.46,36.47,41.91,28.8,33.59,5.44,1.28,9.6,20.16,8,2.24,8.32,5.76,0,3.52,8.96,323.79,2.88,0.32,0,0.64,10.88,46.07,30.72
22Month,2.19,12.03,12.57,51.93,0.55,0,3.83,6.01,10.93,34.44,46.47,0,623.73,10.93,33.35,156.89,7.11,7.65,65.05,47.56,1.64,17.49,6.56,4.92,7.65,1.09,9.29,9.29,20.77,1.09,3.28,98.94,1.09,5.47,0,0.55,1.64,0,13.12
