stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,93.99,0,4.09,0,24.52,0,4.09,0,0,8.17,0,0,0,0,0,0,4.09,1009.34,32.69,0,0,0,0,4.09,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,94.14,0,8.56,0,79.16,0,21.4,0,0,58.84,0,0,0,51.35,0,0,16.05,96.28,87.72,0,0,4.28,0,28.88,18.19,0,0,0,3.21,0,0,0,2.14,0,0,1.07,0,0,0
21Day,8.03,85.67,2.68,64.25,0,439.04,0,317.23,0,0,216.84,0,6.69,44.17,116.45,6.69,2.68,50.86,115.11,207.47,0,0,37.48,0,34.8,13.39,1.34,0,0,46.85,16.06,0,0,2.68,2.68,12.05,0,1.34,0,24.09
3Month,3.52,190.69,2.88,52.47,1.28,0,11.52,19.84,1.92,7.36,980.96,0.96,53.43,933.93,26.88,24,6.08,16.64,588.39,374.66,55.67,0,20.8,6.08,12.48,1.6,2.24,2.88,0,21.76,14.4,3.2,15.36,1.6,0,0,0.96,220.45,13.44,71.67
22Month,2.73,443.34,2.73,32.25,1.64,0,24.6,15.85,1.64,5.47,2234.72,15.85,123.54,476.14,85.82,11.48,1.09,7.11,1064.88,579.45,5.47,2.19,8.2,0,16.4,0.55,1.64,5.47,1.64,21.87,2.73,0,3.83,6.01,6.01,0,0,29.52,0,48.65
