stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,4.09,0,0,0,0,4.09,8.17,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,455.73,1.07,0,7.49,0,3.21,0,1.07,0,0,0,0,0,0,0,4.28,11.77,1.07,17.12,0,1.07,1.07,1.07,55.63,52.42,0,0,0,17.12,1.07,0,5.35,1.07,0,0,0,0
21Day,464.47,4.02,1.34,34.8,2.68,24.09,0,8.03,0,1.34,0,5.35,0,4.02,4.02,1.34,16.06,9.37,50.86,0,0,12.05,0,36.14,30.79,1.34,0,0,21.42,6.69,0,5.35,1.34,8.03,0,0,1.34
3Month,17.92,0.64,0.64,5.76,0,0,0,0.32,0.64,1.92,0,13.44,1.92,0.64,3.52,0.32,0.96,2.56,3.52,0.64,0,0.32,0.64,1.28,0.32,0,2.88,0,0.32,0,11.52,0.32,0.32,0,0.96,4.8,2.24
22Month,8.75,3.28,1.09,6.01,0,0,0.55,0.55,1.64,3.83,2.73,101.68,1.09,1.64,8.75,1.09,0.55,11.48,8.75,0.55,5.47,0,0,1.64,0,4.37,7.11,1.09,0.55,0,7.65,3.83,0,0,0,0,2.73
