stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,24.52,0,0,0,4.09,8.17,245.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,1.07,0,6.42,1.07,6.42,0,0,0,0,0,0,0,1.07,0,2.14,12.84,0,21.4,0,2.14,0,0,109.12,56.7,0,4.28,0,16.05,0,0,0,9.63,1.07,0,2.14,0,0,0
21Day,5.35,0,0,12.05,0,5.35,0,5.35,0,1.34,0,2.68,0,6.69,1.34,0,4.02,1.34,26.77,0,0,1.34,0,18.74,24.09,1.34,0,0,8.03,2.68,0,2.68,1.34,2.68,2.68,0,0,0,2.68
3Month,0.96,9.28,4.8,66.23,1.92,0,2.56,3.84,10.56,8.96,0,105.58,14.08,5.76,30.4,9.6,23.04,20.16,53.43,6.72,0.32,7.36,21.44,5.76,0.96,9.6,13.12,0,2.24,2.88,0.32,142.7,2.24,0,0,0.96,4.16,22.72,24.64
22Month,0.55,9.84,1.64,32.8,1.09,0,1.64,2.19,4.37,16.4,8.2,344.94,13.12,14.76,56.85,0,7.11,19.68,40.45,1.09,4.92,9.84,0.55,3.28,0.55,7.11,17.49,0.55,1.09,1.09,0,55.21,3.28,2.19,0,0,2.19,0,6.56
