stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,143.02,0,4.09,0,0,0,0,0,0,0,0,0,588.44,4.09,4.09,8.17,40.86,0,0,0,0,8.17,196.15,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,51.35,7.49,0,93.07,6.42,46,0,5.35,0,0,2.14,0,116.61,0,2.14,1156.44,4571.22,121.96,24.61,164.75,0,1230.26,4.28,2.14,759.55,428.99,2.14,6.42,0,125.17,0,0,0,46,11.77,1.07,10.7,0,0,0
21Day,779.03,204.8,851.31,2927.37,140.55,2291.57,0,345.34,0,72.28,92.36,10.71,25243.4,124.48,809.81,33701.59,240.94,1729.38,650.53,3274.05,2.68,307.86,505.97,30.79,4481.41,1707.97,113.78,136.53,0,1330.5,2776.12,0,18.74,364.08,285.11,741.55,145.9,13.39,0,591.63
3Month,55.03,231,735.56,2589.99,18.56,0,462.33,32.31,8.32,683.09,764.68,8.32,166727.18,1002.08,75.83,21160.17,564.07,863.86,579.75,1094.55,220.45,214.37,467.77,332.75,146.22,26.24,159.97,246.36,0,47.67,2520.56,6.72,535.6,78.07,11.2,0.32,6.4,419.45,370.82,752.52
22Month,103.86,481.6,490.35,1121.74,6.56,0,795.38,28.43,6.56,542.28,794.29,317.06,240093.46,324.17,123,30640.54,125.73,162.36,717.21,1131.58,43.73,5173.54,329.09,15.85,86.37,15.85,165.09,368.99,192.42,41.55,501.28,0,139.94,105.5,98.4,0,7.65,63.96,2.19,437.87
