stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,159.37,4.09,0,28.6,4.09,0,0,0,0,0,0,0,0,0,0,8.17,4.09,8.17,57.21,0,0,0,0,16.35,727.38,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,23.54,1.07,0,37.44,2.14,10.7,0,0,0,0,0,0,0,1.07,0,1.07,25.67,2.14,470.71,0,1.07,1.07,0,136.93,195.77,0,0,41.72,1.07,0,5.35,0,0,1.07,0,0,0
21Day,25.43,1.34,0,34.8,0,8.03,0,4.02,0,0,1.34,0,2.68,5.35,0,1.34,21.42,8.03,108.42,0,0,4.02,0,62.91,64.25,2.68,1.34,18.74,2.68,0,8.03,0,1.34,0,0,0,0
3Month,1.92,3.84,0.96,32.95,0,0,0.32,0.32,3.52,6.72,0.32,40.63,13.12,1.28,13.12,0.96,9.92,11.2,13.76,0.96,0.32,1.92,2.88,2.88,0.96,0.96,2.56,0.96,1.28,17.6,0.64,0,0,0,2.24,23.68,4.8
22Month,0,3.83,2.73,10.93,0,0,2.19,0.55,3.28,15.31,1.09,89.1,5.47,4.37,18.04,1.64,3.28,17.49,11.48,0.55,2.19,2.73,0.55,2.19,0.55,2.73,4.92,0,0,12.57,0.55,0.55,0,0,0,0.55,3.83
