stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,429.07,65.38,0,12872.17,0,4.09,0,0,0,0,0,0,8.17,0,0,0,0,20.43,678.34,28.6,404.55,0,0,0,16.35,81.73,8585.54,0,0,114.42,0,0,0,0,0,4.09,0,0,0
72hpf,247.12,6.42,0,7131.23,3.21,59.91,0,0,0,0,0,0,0,0,0,3.21,0,18.19,3548.5,6.42,85.58,0,1.07,2.14,1.07,311.31,226.8,0,7.49,277.08,1.07,0,120.89,1.07,0,25.67,0,0,0
21Day,147.24,1.34,4.02,1460.34,0,29.45,0,5.35,1.34,0,0,0,0,6.69,1.34,5.35,4.02,9.37,420.3,6.69,73.62,1.34,0,13.39,0,57.56,29.45,0,1.34,70.94,37.48,0,12.05,4.02,12.05,2.68,0,0,8.03
3Month,4.8,1.28,0.64,81.91,0,0,0.96,0,0,3.52,7.36,0,0,15.36,6.08,0.64,25.92,4.16,568.23,9.28,61.75,1.6,0,1.6,0.64,0.64,0.32,2.88,0,0,2.24,64.63,0.64,0,0,0,2.56,7.36,6.08
22Month,0.55,2.73,3.83,18.04,0,0,3.83,0.55,0,1.64,6.56,1.64,0,412.72,2.19,0.55,7.11,0.55,60.68,7.11,39.91,0,62.87,2.19,0,0.55,0,1.09,2.19,1.09,0,28.97,4.37,0,0,0,0.55,0,1.09
