stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,16.35,0,0,0,8.17,0,0,0,0,0,0,0,0,4.09,4.09,8.17,81.73,0,0,0,0,53.12,318.74,0,0,0,12.26,0,0,4.09,0,0,0,0,0,0
72hpf,10.7,2.14,0,9.63,2.14,6.42,0,0,0,0,1.07,0,0,0,0,0,8.56,12.84,1.07,25.67,0,1.07,0,0,121.96,77.02,0,4.28,0,13.91,1.07,1.07,12.84,0,0,2.14,0,0,0
21Day,12.05,1.34,0,18.74,0,2.68,0,6.69,0,0,1.34,0,2.68,0,2.68,6.69,4.02,4.02,1.34,32.12,0,0,1.34,1.34,44.17,29.45,0,4.02,0,8.03,5.35,4.02,6.69,2.68,2.68,1.34,0,0,0
3Month,0.32,3.84,1.6,44.47,0,0,0.64,1.28,0.32,7.36,3.84,0,35.19,3.2,2.24,22.08,2.88,8,5.44,17.92,1.92,0,2.88,1.92,2.24,2.24,1.92,4.16,0,0.32,0.96,98.54,1.6,0,0,0.96,9.6,12.16,4.48
22Month,0,8.75,2.19,16.95,0.55,0,0.55,1.09,0,2.19,8.2,6.01,63.41,4.37,3.28,30.61,0.55,2.73,11.48,10.39,1.09,3.83,2.73,1.09,0.55,0,2.19,6.01,1.09,0.55,0,38.81,3.28,1.09,0,0.55,0.55,0,2.19
