stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,12.26,0,0,0,0,12.26,85.81,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.42,4.28,0,14.98,1.07,7.49,0,1.07,0,0,0,0,0,0,0,4.28,11.77,5.35,10.7,0,0,0,0,28.88,18.19,0,0,0,18.19,0,0,8.56,1.07,3.21,0,0,0
21Day,2.68,1.34,0,16.06,1.34,16.06,0,1.34,0,0,0,1.34,0,9.37,5.35,0,5.35,12.05,18.74,0,0,5.35,0,4.02,21.42,0,1.34,0,5.35,1.34,0,5.35,1.34,2.68,0,0,1.34
3Month,0.32,2.88,0.64,26.24,0,0,0.32,1.92,4.48,8.96,0,39.67,11.84,5.12,11.2,0.96,5.12,40.95,10.88,1.92,0,5.12,1.92,1.92,0,1.28,0.96,0,0.64,1.6,32.63,0.32,0,0,2.88,27.84,10.56
22Month,0,8.75,2.73,14.76,0,0,0,0.55,3.83,20.77,18.59,108.78,12.57,9.84,12.03,1.09,2.73,42.09,6.56,1.64,1.64,1.09,0,1.09,0,2.73,1.09,0.55,0,0.55,4.92,4.37,0,0,0,0,2.73
