stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,927.61,118.51,0,1066.55,40.86,89.9,0,36.78,0,0,16.35,0,57.21,8.17,0,8.17,4.09,106.25,310.57,1250.44,3150.62,0,0,4.09,4.09,1397.55,19684.21,4.09,0,0,339.17,0,0,0,0,0,93.99,0,0,0
72hpf,476.06,80.23,0,436.47,79.16,62.05,0,73.82,0,0,7.49,1.07,1.07,14.98,0,130.51,1.07,631.18,744.57,145.49,1050.53,0,286.7,27.81,18.19,2285.07,3070.3,9.63,29.95,0,661.13,131.58,1.07,247.12,14.98,16.05,48.14,0,0,1.07
21Day,1215.39,87,60.23,2694.47,41.49,410.93,0,883.43,0,6.69,32.12,5.35,0,133.85,30.79,895.48,168.66,131.18,864.69,360.07,2908.63,8.03,2.68,219.52,8.03,859.34,1483.09,6.69,45.51,0,1010.59,270.38,21.42,186.06,37.48,99.05,58.9,6.69,0,254.32
3Month,7.68,51.51,30.4,968.81,2.88,0,19.84,65.91,2.56,51.19,145.26,2.24,0,1812.83,109.74,129.58,413.05,55.03,257.56,250.52,338.19,66.55,3.52,33.59,50.23,34.55,13.76,31.67,17.28,0,15.36,50.87,1113.74,7.68,0.96,0,4.16,71.03,140.78,329.23
22Month,5.47,99.49,73.8,542.83,4.37,0,36.08,71.07,2.19,78.17,422.56,253.65,0,7023.97,85.82,513.31,663.64,22.41,91.84,640.68,571.25,21.32,177.66,48.65,2.73,30.07,11.48,48.65,31.71,32.25,25.69,12.03,278.79,15.85,31.16,0,1.09,14.76,0.55,142.13
