stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,65.38,0,0,0,0,0,0,0,12.26,0,0,0,0,4.09,780.5,12.26,73.56,0,0,0,0,16.35,114.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,12.84,1.07,0,68.47,5.35,7.49,0,0,0,0,0,0,0,0,1.07,0,12.84,1764.09,1.07,13.91,0,0,0,0,121.96,44.93,0,0,0,22.47,0,0,2.14,6.42,0,2.14,0,0,0,0
21Day,21.42,1.34,0,247.63,2.68,22.76,0,9.37,0,0,0,0,5.35,21.42,144.56,1.34,18.74,643.83,5.35,29.45,0,0,4.02,0,78.97,20.08,0,0,0,21.42,14.72,0,4.02,2.68,2.68,6.69,1.34,0,0,199.44
3Month,2.24,1.92,0.64,100.78,0.96,0,2.24,0,2.56,18.88,0.32,0,41.59,110.7,8.32,9.92,10.88,7.04,12.48,10.24,1.92,0.64,7.04,13.44,4.16,0,1.6,0.64,0,2.56,2.24,0.96,111.98,0.32,0,0,0.32,3.2,18.56,330.51
22Month,2.19,6.01,3.28,55.21,0.55,0,3.83,0,2.19,53.57,8.2,0,82,124.09,9.84,12.03,3.83,2.73,22.96,11.48,0,0.55,6.56,0.55,2.73,1.09,0,1.64,0.55,1.64,2.19,0.55,57.95,1.64,2.19,0,0,0.55,0,197.89
