stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,4.09,0,65.38,0,0,0,4.09,0,0,0,0,0,0,0,0,0,12.26,24.52,40.86,0,0,0,0,28.6,371.86,0,0,0,12.26,0,0,0,0,0,0,0,0
72hpf,8.56,3.21,0,3.21,1.07,5.35,0,1.07,0,0,1.07,0,0,0,0,0,2.14,7.49,0,22.47,0,2.14,1.07,0,96.28,65.26,0,1.07,0,14.98,1.07,0,7.49,0,1.07,0,0,0
21Day,8.03,2.68,1.34,14.72,0,4.02,0,5.35,0,0,1.34,0,1.34,1.34,5.35,2.68,2.68,1.34,1.34,24.09,0,0,0,0,22.76,18.74,0,0,0,12.05,2.68,2.68,1.34,1.34,0,0,0,0
3Month,0,2.24,0.32,13.76,0.32,0,0.64,0,0.32,3.52,2.56,0,26.24,3.52,0.64,5.76,2.56,2.56,4.16,7.04,0.96,0.64,0.64,1.6,0.64,0.32,2.24,0,0,0.32,0.96,32.63,0.96,0,0,2.56,14.72,5.44
22Month,1.09,2.19,0,9.84,0,0,1.09,0,0,1.64,6.56,3.28,48.65,3.28,3.83,28.97,1.09,0.55,13.67,10.93,0,1.64,2.73,0,0.55,0.55,0.55,0,1.09,0,0,6.01,0,1.64,0,0.55,0,2.19
