stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.12,12.26,0,0,0,0,16.35,93.99,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,4.28,0,3.21,1.07,0,0,0,0,0,0,0,0,0,0,2.14,2.14,5.35,2.14,25.67,0,2.14,0,0,158.33,72.75,0,1.07,0,25.67,0,0,8.56,2.14,2.14,16.05,0,0,0
21Day,4.02,0,0,6.69,0,6.69,0,0,0,0,0,0,9.37,0,1.34,0,2.68,4.02,1.34,52.2,0,0,2.68,0,78.97,21.42,0,0,0,17.4,2.68,0,8.03,2.68,5.35,5.35,0,0,1.34
3Month,1.92,3.52,1.92,8.64,0.64,0,0.64,0,0.96,1.28,8.96,0.32,424.25,6.4,0.96,7.36,2.24,6.4,3.52,53.75,10.56,0,3.2,0.64,5.76,1.28,8.64,0.32,0,1.28,5.76,63.67,8,0,0,2.56,1.92,30.08,1.92
22Month,0,6.01,3.28,3.83,0,0,1.09,0.55,0,2.19,55.21,7.11,716.66,7.65,0.55,6.56,0.55,1.09,15.31,45.92,1.64,7.11,1.64,0,8.75,1.09,9.84,1.09,3.83,2.19,0.55,15.85,16.4,1.64,0,1.09,0,0,0.55
