stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,98.07,0,0,0,0,0,0,0,8.17,0,0,0,0,0,4.09,12.26,61.3,0,0,0,0,44.95,322.83,0,0,16.35,0,0,0,0,0,4.09,0,0,0
72hpf,19.26,10.7,0,73.82,7.49,2.14,0,0,0,1.07,0,0,0,0,1.07,0,8.56,95.21,1.07,117.68,0,2.14,2.14,0,690.02,164.75,2.14,0,176.52,0,0,10.7,3.21,0,5.35,0,0,0
21Day,46.85,6.69,1.34,44.17,5.35,9.37,0,1.34,0,0,0,0,1.34,0,1.34,2.68,1.34,25.43,5.35,202.12,0,0,20.08,0,285.11,104.41,0,0,57.56,13.39,0,12.05,1.34,5.35,2.68,0,0,1.34
3Month,0.32,13.12,0,17.92,0.96,0,0.32,0,0.96,0.64,0,0,6.08,0.64,0.64,1.92,1.6,22.72,1.92,33.27,3.52,0,3.2,3.84,1.6,0.96,0,0,1.6,0.64,8.32,0,0,0,0.32,7.36,2.24,0.32
22Month,0,9.84,0,8.75,0,0,0,0.55,0.55,3.28,1.09,0,29.52,0,0,2.19,0.55,3.28,4.92,20.23,1.64,0,1.09,0,0.55,0.55,1.64,1.09,0.55,0,2.19,0,0,0,0,0.55,0,0
