stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,12.26,0,0,0,0,8.17,0,0,40.86,0,0,0,0,24.52,788.68,0,0,4.09,0,0,0,0,0,32.69,0,0,0
72hpf,21.4,2.14,0,5.35,102.7,11.77,0,0,0,2.14,0,0,0,0,0,0,0,26.74,3.21,445.03,0,2.14,0,0,857.97,485.69,0,0,116.61,0,1.07,5.35,2.14,3.21,58.84,0,0,0
21Day,17.4,1.34,0,20.08,28.11,26.77,0,1.34,0,1.34,0,0,0,0,5.35,4.02,0,21.42,4.02,485.89,2.68,0,4.02,0,389.51,147.24,1.34,2.68,40.16,18.74,1.34,2.68,4.02,10.71,40.16,0,0,5.35
3Month,0.64,1.28,0.32,64.95,2.56,0,0.32,0,1.92,5.76,0,0,7.04,2.24,0.64,3.52,0,24.32,1.6,86.07,105.26,0,5.44,0.32,18.24,3.84,3.2,0,0.32,0.96,8.32,22.08,0,0,9.28,1.28,2.24,1.92
22Month,0,0.55,0,13.12,0.55,0,0.55,0,0,1.64,0.55,0,13.12,0.55,0.55,1.09,0,0.55,0,73.25,22.41,1.64,1.64,0,27.88,0.55,4.92,0.55,0,0,26.24,56.85,2.19,0,1.64,0,0,1.64
