stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,187.97,98.07,0,314.65,4.09,0,0,0,0,0,12.26,0,53.12,0,0,4.09,0,24.52,16.35,637.48,563.92,0,0,0,8.17,143.02,1732.64,4.09,0,106.25,4.09,0,0,0,0,4.09,0,0,0
72hpf,160.47,171.17,0,211.82,42.79,53.49,0,6.42,0,0,5.35,0,0,2.14,0,8.56,3.21,82.37,276.01,189.35,733.88,1.07,31.02,24.61,17.12,3569.89,1112.58,11.77,48.14,908.25,8.56,0,263.17,16.05,7.49,63.12,0,0,1.07
21Day,207.47,62.91,10.71,345.34,8.03,151.25,0,52.2,0,1.34,17.4,0,0,29.45,8.03,45.51,48.19,20.08,212.83,216.84,1171.22,0,2.68,179.36,4.02,894.14,390.85,6.69,40.16,385.5,89.68,1.34,91.02,20.08,61.57,41.49,1.34,0,21.42
3Month,1.92,35.19,8,262.68,2.88,0,4.8,2.88,3.2,18.24,105.58,1.28,0,561.83,16,7.68,101.74,24.96,67.19,111.02,187.49,41.91,0.32,16,24.64,8.32,1.92,18.56,17.92,10.88,11.2,47.67,5.12,0.96,0,6.72,117.74,213.41,24.64
22Month,2.19,54.67,10.93,143.22,0,0,10.93,2.73,1.64,12.03,284.26,61.77,0,543.92,10.93,17.49,106.6,6.56,16.4,196.25,288.63,9.84,17.49,21.32,1.64,9.84,1.09,21.32,32.25,9.84,1.64,9.29,20.77,9.84,0,1.64,25.69,0.55,13.12
