stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,4.09,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1669.94,2.14,0,7.49,11.77,4.28,0,0,0,1.07,0,0,0,0,0,1.07,8.56,0,6.42,0,1.07,0,0,78.09,27.81,0,0,17.12,0,0,1.07,0,0,0,0,0,0
21Day,1337.19,4.02,5.35,29.45,0,29.45,0,1.34,0,1.34,0,4.02,0,13.39,8.03,2.68,14.72,5.35,58.9,0,0,12.05,0,33.46,17.4,0,0,16.06,6.69,2.68,4.02,2.68,6.69,2.68,0,0,4.02
3Month,232.92,1.92,0.32,5.44,0,0,0,0,1.92,1.6,0,7.68,7.68,0.96,3.52,1.28,1.28,1.92,3.84,1.92,0.32,0.32,0.96,0.64,0,1.92,0.32,0.96,0.96,58.87,0.96,0,0,0,0.32,2.88,1.6
22Month,86.92,0,0,2.73,0,0,0.55,0,1.09,1.09,1.09,10.39,47.01,1.09,3.28,0,0.55,15.85,1.09,0.55,0,0,0,0.55,0.55,2.19,0,0,1.09,38.27,0,0,0,0,0,0,0
