stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,122.59,4.09,0,0,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,2.14,13.91,0,0,0,0,0,1.07,1.07,0,0,0,1.07,0,0,0,0,0,0,0,0
21Day,0,0,2.68,5.35,0,4.02,0,1.34,0,5.35,0,0,1.34,13.39,1.34,0,9.37,36.14,4.02,0,0,0,0,2.68,4.02,0,0,0,1.34,1.34,0,0,0,1.34,0,0,5.35
3Month,0,3.52,2.24,15.68,0.32,0,1.6,1.6,8.96,109.1,0.32,7.04,65.59,9.28,21.12,0,2.88,93.43,9.92,2.56,0,0.32,1.28,0.32,0,1.6,0,0,1.6,0.96,0.32,6.08,0.32,0,2.24,31.36,40.63
22Month,0.55,8.2,2.19,12.57,0,0,2.73,1.09,7.65,249.82,6.56,27.88,20.77,19.13,33.35,0.55,3.28,302.85,21.32,0,1.09,1.64,0,0.55,0.55,3.28,2.19,0.55,2.19,0.55,0,3.28,1.64,0,1.64,0.55,18.59
