stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,20.43,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,384.12,12.26,0,0,0,0,16.35,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,11.77,27.81,8.56,0,0,0,0,62.05,0,0,0,5.35,0,6.42,24.61,40.65,3.21,0,0,0,0,97.35,7.49,0,0,0,3.21,0,0,0,0,0,3.21,0,0,0
21Day,2.68,0,2.68,77.63,6.69,12.05,0,2.68,0,0,164.64,0,6.69,69.6,62.91,0,2.68,24.09,93.7,14.72,0,0,1.34,0,65.59,9.37,0,6.69,0,1.34,5.35,0,1.34,2.68,2.68,2.68,1.34,0,46.85
3Month,2.88,10.56,31.04,251.48,6.72,0,8.64,1.28,0.32,12.48,2116.14,21.44,89.59,1741.48,10.88,299.47,15.36,53.43,211.49,58.55,8.32,0.96,11.84,11.52,26.88,0.96,6.4,18.88,0,8.32,19.2,6.72,37.43,4.16,0.32,0.64,135.02,32.63,174.69
22Month,2.73,14.21,19.68,170.01,1.09,0,17.49,0.55,0,13.12,6577.9,5.47,202.81,1122.28,28.97,262.94,2.73,26.24,694.25,29.52,1.09,8.2,5.47,0.55,30.61,1.09,3.28,14.21,6.56,2.19,8.2,0.55,7.65,18.04,13.12,0,9.29,0,82.54
