stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,3.21,0,2.14,0,0,0,0,0,0,0,1.07,0,0,0,0,5.35,0,5.35,0,0,0,2.14,69.54,6.42,0,2.14,10.7,0,0,4.28,0,0,0,0,0
21Day,6.69,1.34,1.34,17.4,0,4.02,0,1.34,0,0,0,0,0,6.69,4.02,1.34,10.71,4.02,24.09,0,0,0,0,46.85,6.69,0,0,10.71,6.69,0,4.02,1.34,4.02,0,0,2.68
3Month,0.32,3.2,0.64,23.68,0.64,0,0.32,0.32,4.48,4.16,0,17.6,1.92,1.92,11.2,3.52,8.64,7.36,9.28,1.28,0,3.2,0.96,1.92,0.32,2.24,1.28,0.32,0,7.36,0.64,0,0,1.28,2.24,8.96
22Month,0.55,1.64,0,6.01,0,0,0,0,2.19,3.83,3.28,32.8,2.73,1.64,8.75,0,2.73,6.56,3.28,0,1.09,0.55,0,0,1.09,0,0.55,0,0.55,6.01,1.09,1.64,0,0,0,1.64
