stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,49.04,93.99,0,298.31,8.17,12.26,0,20.43,0,0,0,4.09,0,0,0,49.04,179.8,228.84,841.8,0,0,4.09,4.09,143.02,7335.1,0,0,0,89.9,0,0,0,0,0,0,16.35,0,0,0
72hpf,64.19,23.54,0,136.93,17.12,28.88,0,27.81,0,1.07,0,1.07,0,36.37,0,56.7,155.12,16.05,353.03,0,18.19,1.07,3.21,448.24,2029.39,3.21,7.49,0,176.52,6.42,0,1.07,42.79,0,0,10.7,0,0,0
21Day,156.61,17.4,2.68,269.05,5.35,385.5,0,244.95,0,10.71,0,6.69,6.69,180.7,10.71,20.08,68.27,91.02,562.18,1.34,0,46.85,0,151.25,619.74,0,5.35,0,188.73,36.14,0,12.05,44.17,8.03,4.02,5.35,0,1.34,45.51
3Month,0.96,2.88,1.92,106.22,0,0,0.64,7.36,6.4,31.99,0,55.67,21.76,15.68,21.44,3.52,22.08,27.52,23.36,4.48,0.64,5.12,4.48,2.56,2.88,2.56,1.92,0,1.28,7.04,0.32,741,2.24,0,0,0.96,9.6,477.68,50.23
22Month,0.55,5.47,2.19,25.15,0,0,2.19,7.11,2.19,64.51,3.83,72.71,16.4,48.11,22.41,1.64,1.64,53.57,11.48,0,6.01,3.28,0,2.19,0,0.55,2.19,9.84,0,0,0,83.64,0,0,0,0,0,4.37,7.65
