stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,12.26,4.09,0,0,0,0,0,4.09,0,0,0,0,0,0,8.17,0,0,0,0,12.26,16.35,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,5.35,5.35,0,11.77,23.54,0,0,0,0,0,0,0,0,0,1.07,12.84,0,63.12,0,0,3.21,0,55.63,13.91,0,0,51.35,0,0,1.07,0,0,0,0,0,0
21Day,8.03,0,1.34,69.6,28.11,0,1.34,0,0,0,0,0,20.08,0,0,25.43,8.03,64.25,0,0,16.06,0,80.31,5.35,0,0,49.53,6.69,0,2.68,0,1.34,0,0,0,13.39
3Month,0.32,2.24,0.32,26.24,0,1.28,0,0.32,5.44,0,16.96,6.08,1.28,4.48,2.56,24.32,6.72,22.08,3.52,0.32,1.6,1.28,4.16,0,2.56,1.92,0.32,1.92,9.28,0,0,0,0.32,1.6,0.96,33.59
22Month,0.55,11.48,2.73,22.96,0,1.09,0.55,2.19,12.03,5.47,75.98,3.28,1.64,12.57,0,12.57,20.23,18.04,0.55,4.37,2.73,0.55,3.83,0,4.37,0.55,0.55,0.55,5.47,1.09,0.55,0,0,1.09,0,10.39
