stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,0,0,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,0,4.28,2.14,0,0,0,0,0,0,0,1.07,0,2.14,1.07,1.07,8.56,0,3.21,0,0,4.28,10.7,0,0,0,7.49,0,0,0,0,1.07,0,0,0
21Day,8.03,1.34,2.68,65.59,1.34,6.69,0,2.68,0,1.34,0,2.68,0,22.76,4.02,9.37,16.06,24.09,13.39,0,0,8.03,0,9.37,8.03,1.34,0,0,2.68,0,1.34,0,1.34,0,0,0,18.74
3Month,0.64,3.84,1.92,61.75,0.32,0,0.96,0.96,25.28,22.72,0,83.51,24.32,4.8,55.99,6.4,9.6,32.63,5.44,0.32,0,10.56,4.16,1.6,0,6.08,0.32,0,0.32,3.52,8.64,0.32,0,0,6.4,5.76,69.75
22Month,0,18.04,5.47,71.07,0,0,4.37,2.73,16.4,119.17,8.2,170.56,19.68,15.31,60.13,1.64,16.95,54.67,10.93,0,4.37,14.21,1.64,1.09,0,2.19,1.64,0.55,0.55,0.55,3.28,2.19,1.09,1.09,3.83,0,29.52
