stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
21Day,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,0,3.84,0.32,54.71,0.96,0.32,0.96,17.92,9.6,0,91.19,14.4,3.84,22.72,3.52,15.68,16.96,24.32,4.48,0.64,3.84,3.52,1.28,0.64,1.92,1.92,0,0.96,2.88,46.07,0,0,0.64,4.16,9.92,18.24
22Month,1.64,12.57,2.19,48.11,0.55,2.73,3.83,14.21,36.08,22.96,360.25,20.77,19.68,37.17,3.28,13.12,41,53.03,1.09,10.39,9.29,0,4.92,0.55,8.2,5.47,1.64,1.64,1.09,25.69,3.83,2.19,0.55,1.64,0,16.4
