stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,24.52,0,0,0,20.43,228.84,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,10.7,1.07,0,5.35,1.07,1.07,0,0,0,0,0,1.07,0,0,0,0,5.35,2.14,0,17.12,0,1.07,0,65.26,41.72,0,0,13.91,0,0,6.42,1.07,0,1.07,0,0,0
21Day,10.71,0,0,22.76,0,2.68,0,4.02,0,1.34,0,0,1.34,0,2.68,1.34,2.68,5.35,1.34,29.45,0,1.34,0,37.48,13.39,0,4.02,4.02,4.02,0,0,1.34,1.34,1.34,0,0,2.68
3Month,0.32,1.6,0.32,7.68,0,0,0.96,0.64,1.28,0.32,0,0,16.32,1.28,0.32,2.56,1.28,2.56,1.6,6.08,0.96,0,1.92,0.64,0,0.96,0,0,1.28,96.3,0,0,0,0.32,3.52,52.15,4.8
22Month,0,0,1.09,6.01,0,0,0.55,0,0,0,4.37,0,19.68,0.55,0.55,4.37,0,0,0.55,3.83,0.55,0,0,0.55,0,0.55,0,0.55,0,11.48,0.55,0,0,0,0,0,1.09
