stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,24.52,4.09,0,0,0,0,0,0,4.09,0,0,0,0,0,8.17,8.17,16.35,0,0,0,0,8.17,196.15,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,10.7,4.28,0,6.42,2.14,1.07,0,0,0,1.07,0,0,0,0,1.07,0,4.28,21.4,0,18.19,0,1.07,0,1.07,71.68,57.77,1.07,0,20.33,2.14,0,7.49,1.07,1.07,0,0,0,0
21Day,17.4,2.68,0,56.22,2.68,5.35,0,9.37,1.34,1.34,0,0,0,0,4.02,4.02,4.02,18.74,4.02,52.2,0,0,2.68,1.34,46.85,36.14,0,2.68,18.74,5.35,0,18.74,4.02,8.03,2.68,0,0,5.35
3Month,0.32,3.2,0.64,67.83,0.32,0,0.32,0.64,3.2,7.36,0,0,31.99,5.44,2.88,17.6,1.92,14.4,5.44,11.52,1.6,0.32,2.56,3.84,0.96,2.24,0.96,0.32,0,2.88,7.04,0.32,0,0,0.32,8.64,1.28,17.6
22Month,0,8.2,1.64,25.15,0,0,1.64,1.09,1.64,14.21,9.29,0,60.13,2.19,2.73,15.85,1.64,4.37,15.85,12.57,0,3.28,1.09,0,1.09,0.55,2.73,0.55,0,0,1.09,1.64,2.19,0,0,2.19,0,7.65
