stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,16.35,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,36.78,73.56,0,0,0,0,36.78,384.12,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,12.84,17.12,0,17.12,3.21,3.21,0,0,0,0,0,1.07,0,0,1.07,0,11.77,18.19,6.42,72.75,0,2.14,4.28,0,212.89,32.09,2.14,2.14,89.86,0,0,0,5.35,3.21,3.21,6.42,0,0,0
21Day,14.72,9.37,6.69,76.3,4.02,5.35,0,0,0,1.34,4.02,0,0,0,6.69,4.02,4.02,17.4,34.8,164.64,0,1.34,32.12,0,81.65,24.09,4.02,5.35,54.88,10.71,0,1.34,12.05,2.68,8.03,4.02,1.34,0,22.76
3Month,1.92,63.35,4.8,133.42,0.96,0,0,0.32,5.76,35.51,34.55,0.96,98.54,56.63,1.28,36.15,15.68,99.18,60.15,113.26,20.8,0.32,26.24,16,2.24,0,3.84,3.2,5.44,6.4,0.32,11.84,3.84,0,0,2.88,41.59,4.48,86.71
22Month,1.09,118.08,11.48,137.21,0.55,0,4.92,0,1.09,13.67,29.52,52.48,244.9,24.05,5.47,89.65,7.11,27.33,51.39,196.25,6.56,21.32,25.15,2.73,7.11,1.64,7.65,3.28,2.19,1.09,0,0.55,12.57,1.64,0,1.09,16.4,0,37.72
