stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,118.51,0,0,0,0,0,4.09,0,0,4.09,0,0,0,0,302.39,318.74,20.43,77.64,0,0,0,16.35,4.09,257.44,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,0,0,27.81,11.77,7.49,0,2.14,0,0,0,0,0,0,0,0,1.07,360.52,158.33,3.21,39.58,0,8.56,1.07,115.54,80.23,66.33,4.28,0,0,21.4,0,1.07,29.95,0,18.19,0,0,0
21Day,4.02,1.34,8.03,50.86,22.76,13.39,0,2.68,0,8.03,0,0,0,1.34,0,2.68,4.02,46.85,9.37,1.34,77.63,0,0,16.06,33.46,82.99,26.77,9.37,21.42,0,28.11,8.03,2.68,1.34,0,25.43,0,0,2.68
3Month,0.32,20.48,26.24,766.28,4.48,0,3.52,0.32,0.32,494.96,12.48,4.48,0,52.47,21.76,0.96,24.32,1075.67,34.55,12.8,39.35,7.04,0.64,11.84,1431.45,4.16,0.64,16.64,15.04,0,2.56,7.68,32.63,2.88,0,6.4,40.63,13.44,16
22Month,0,8.75,159.08,637.95,1.09,0,2.19,0,0,1084.56,22.96,44.28,0,78.72,2.19,1.09,22.41,269.5,21.87,8.75,22.96,1.09,2.73,7.11,120.26,10.93,16.4,21.87,3.83,2.73,0,7.65,34.99,4.37,2.19,2.19,3.28,0,6.01
