stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,4.28,1.07,0,0,0,0,0,0,0,0,0,5.35,13.91,2.14,3.21,0,0,0,0,3.21,4.28,0,0,0,0,0,0,2.14,0,0,0,0
21Day,2.68,1.34,0,20.08,0,0,1.34,0,1.34,0,2.68,0,1.34,1.34,2.68,9.37,8.03,6.69,0,0,0,0,2.68,5.35,0,0,0,4.02,1.34,0,0,0,0,0,1.34
3Month,0.32,6.4,2.56,65.59,0,0.64,0.64,9.28,23.04,0,61.43,18.88,1.92,50.87,4.48,14.08,40.95,8.96,2.56,0.32,4.48,6.08,1.92,0.32,0.96,0.96,0,0,2.88,11.84,0,0,7.36,1.6,22.72
22Month,0.55,3.28,3.28,24.05,0,0,0.55,3.83,72.16,6.01,107.69,18.04,5.47,53.57,0,5.47,56.31,10.93,0,0.55,3.83,0.55,1.09,0.55,1.64,0.55,0.55,0.55,0,5.47,0,0.55,1.64,0,8.2
