stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,216.58,0,0,0,0,0,0,0,0,0,0,0,24.52,0,4.09,44.95,0,0,0,8.17,0,98.07,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,12.84,0,0,326.29,22.47,4.28,0,0,0,0,0,0,0,0,0,24.61,374.43,1.07,23.54,0,1.07,1.07,7.49,57.77,66.33,0,0,0,20.33,0,0,24.61,0,8.56,0,0,0
21Day,9.37,0,0,178.02,1.34,4.02,0,0,1.34,0,1.34,2.68,0,1.34,1.34,0,73.62,1.34,24.09,0,0,18.74,0,25.43,22.76,0,1.34,0,4.02,4.02,1.34,13.39,0,1.34,0,0,0
3Month,0,0.32,0.64,37.75,1.6,0,0.64,0.96,4.8,0.96,0,13.44,2.56,0.96,3.52,6.4,66.55,0.64,5.76,2.88,0,2.56,3.84,2.56,0.32,1.6,1.28,0,0.32,0.96,19.2,1.6,0.32,3.2,6.4,4.48,0.32
22Month,0.55,1.09,0.55,19.68,0.55,0,0.55,0,3.28,2.19,6.01,53.57,0.55,1.64,4.92,0,13.12,2.19,5.47,0,0,1.09,0,1.09,0.55,0.55,0,0.55,0,1.09,10.93,2.73,0,0.55,0,0,0.55
