stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,40.86,4.09,0,0,0,0,0,0,4.09,0,0,0,0,12.26,16.35,28.6,20.43,0,0,0,0,28.6,237.01,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,1.07,0,0,3.21,2.14,3.21,0,0,0,0,0,0,0,0,0,0,3.21,11.77,4.28,4.28,0,1.07,0,0,47.07,24.61,1.07,0,4.28,2.14,0,2.14,2.14,1.07,2.14,0,0,0
21Day,1.34,0,0,28.11,0,16.06,0,0,0,1.34,0,0,1.34,0,0,0,1.34,9.37,4.02,2.68,0,0,5.35,0,9.37,4.02,0,0,2.68,2.68,0,0,0,1.34,0,0,0,2.68
3Month,1.28,2.24,2.56,86.71,0.96,0,0.96,0.64,7.36,31.04,0,0,153.26,62.71,1.92,22.4,5.76,36.15,23.68,12.16,8,0,3.2,2.88,3.2,0.64,2.88,0.96,0.32,4.16,6.4,1.28,0.32,0.32,0.64,4.16,1.92,24.64
22Month,0,4.92,2.19,18.04,0,0,1.09,1.09,6.56,65.6,7.11,0,197.89,30.61,2.19,19.68,0,6.56,31.16,8.75,0,4.37,1.09,0,0.55,0,2.19,1.09,0.55,1.09,0.55,0,1.64,0,0,0.55,0,11.48
