stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,32.69,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,200.23,4.09,28.6,0,0,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,31.02,6.42,0,515.64,6.42,46,0,0,0,2.14,0,0,0,0,1.07,1.07,13.91,7420.07,13.91,74.89,0,2.14,0,0,348.75,145.49,0,1.07,78.09,1.07,1.07,26.74,1.07,0,8.56,0,0,0
21Day,33.46,1.34,4.02,2039.92,2.68,53.54,0,8.03,1.34,4.02,0,0,14.72,0,9.37,8.03,32.12,1097.6,13.39,66.93,0,1.34,18.74,2.68,60.23,14.72,1.34,5.35,17.4,40.16,9.37,6.69,4.02,17.4,1.34,0,0,4.02
3Month,0.64,1.28,2.56,503.28,0.64,0,0.32,0.32,1.92,4.8,0,0,26.88,4.8,0,12.16,11.52,19.2,8,5.44,1.28,0,1.6,20.16,1.6,0,0.64,0.32,0.32,2.88,102.38,0.32,0,0,0.96,4.16,15.04,4.8
22Month,0,2.19,2.73,105.5,0,0,0.55,0,1.64,6.01,2.73,0,60.68,1.64,0,6.56,0.55,6.01,7.11,9.29,0.55,0.55,0.55,0,1.64,0,0.55,0,0.55,1.64,57.95,0.55,0.55,0,0,0,0,2.73
