stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,4.09,4.09,0,0,0,0,8.17,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,7.49,3.21,1.07,0,0,0,0,0,0,0,0,0,2.14,22.47,0,8.56,0,0,1.07,0,115.54,5.35,0,0,0,10.7,0,1.07,4.28,0,1.07,17.12,0,0,0
21Day,1.34,1.34,0,25.43,0,0,0,1.34,0,0,0,0,0,9.37,1.34,0,8.03,4.02,29.45,0,0,5.35,0,61.57,8.03,1.34,0,0,8.03,0,0,2.68,0,0,0,0,0,1.34
3Month,1.6,4.16,10.24,126.7,0,0,8.32,0.32,18.24,10.24,0.32,2881.46,17.28,3.2,50.55,9.92,99.82,17.6,27.84,6.4,3.2,6.08,4.8,4.48,3.2,5.44,3.2,0,2.24,45.75,36.15,4.48,0,0,0.64,7.04,6.72,11.52
22Month,1.09,2.19,0,27.88,0.55,0,0.55,0,6.56,3.28,13.67,432.4,1.09,1.64,6.01,2.19,16.4,2.73,8.2,0,9.84,0,0,2.19,3.83,2.19,0,1.09,0.55,4.92,68.88,2.73,1.09,0,0,0.55,0,4.37
