stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,0,0,0,0,4.09,0,0,12.26,0,0,0,0,0,0,0,359.6,4.09,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,0,0,1.07,0,1.07,0,0,13.91,0,0,0,10.7,0,0,0,34.23,0,0,0,0,0,1.07,2.14,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0
21Day,5.35,0,0,9.37,0,6.69,0,10.71,0,0,48.19,0,2.68,61.57,133.85,0,0,5.35,144.56,6.69,0,0,1.34,0,21.42,6.69,0,0,0,6.69,1.34,0,1.34,0,1.34,1.34,0,1.34,0,61.57
3Month,1.6,7.04,2.24,40.63,0.64,0,5.76,4.8,0.96,15.68,993.44,0.32,90.87,2632.54,41.27,32.63,7.04,17.92,649.18,26.56,6.08,0.32,6.4,10.24,1.6,0,1.28,3.52,0,1.92,15.68,14.4,204.45,1.28,0.32,0,0.32,13.44,64.63,237.4
22Month,3.28,12.03,2.73,13.12,0,0,25.69,3.28,0,6.01,2445.19,4.37,101.68,1015.14,49.2,13.67,2.73,3.28,641.77,16.4,0.55,6.01,1.64,1.64,4.92,0.55,2.19,3.28,17.49,2.19,2.19,0.55,29.52,4.37,2.19,0,0.55,0.55,0.55,133.38
