stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,36.78,0,637.48,4.09,24.52,0,8.17,0,4.09,4.09,0,4.09,0,0,0,0,44.95,32.69,122.59,457.68,0,0,0,12.26,151.2,943.96,4.09,0,0,44.95,0,0,0,0,0,0,28.6,0,0,0
72hpf,86.65,38.51,0,226.8,41.72,35.3,0,8.56,0,0,1.07,0,0,0,0,1.07,1.07,79.16,744.57,4.28,316.66,0,77.02,9.63,12.84,484.62,489.96,4.28,29.95,0,387.26,6.42,0,1.07,301.68,24.61,12.84,23.54,0,0,0
21Day,156.61,14.72,5.35,463.13,14.72,348.02,0,147.24,0,1.34,5.35,0,0,115.11,1.34,18.74,6.69,18.74,182.04,14.72,262.35,1.34,0,57.56,1.34,180.7,116.45,5.35,18.74,0,172.67,49.53,0,22.76,52.2,22.76,50.86,13.39,0,0,9.37
3Month,11.2,71.67,24,2241.56,14.72,0,32.31,3.2,2.24,98.22,48.31,1.92,0,6962.1,57.91,6.08,106.22,225.88,937.45,51.19,276.44,97.26,8.32,45.11,138.54,71.67,8,27.84,25.6,0,40.31,98.54,0.32,981.6,27.84,1.6,0.64,6.72,51.19,811.71,34.55
22Month,3.83,119.72,32.25,862.62,8.2,0,22.96,2.73,1.09,74.89,31.16,1060.51,0,9898.82,16.95,7.11,55.21,65.05,224.13,28.97,256.38,16.4,133.93,15.85,8.2,40.45,6.56,38.81,23.51,19.13,25.15,21.32,0,377.19,107.14,69.97,0,2.19,6.01,5.47,22.41
