stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,4.09,0,0,0,4.09,0,16.35,0,4.09,0,0,0,0,8.17,4.09,4082.32,8.17,0,0,0,0,0,53.12,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,18.19,0,0,0,0,1.07,0,0,0,85.58,0,0,0,0,0,2.14,0,0,0,0,1.07,0,0,0,0,0,0,0,0
21Day,0,0,0,5.35,0,1.34,0,0,0,29.45,0,0,1.34,0,9.37,1.34,0,2.68,169.99,1.34,0,0,0,0,4.02,4.02,0,1.34,0,1.34,1.34,0,0,0,0,0,0,0
3Month,0.96,3.2,1.6,21.76,1.28,0,3.2,0.32,5.12,752.52,0,0,30.08,21.44,8,13.44,2.56,7.36,1355.95,12.8,1.92,1.28,3.52,7.36,3.2,0.32,1.28,2.24,0,0.32,12.48,9.28,0.96,0.64,0.32,4.48,6.08,10.24
22Month,0.55,9.29,1.64,11.48,0.55,0,5.47,1.64,4.37,1182.41,2.73,0,78.72,12.03,29.52,10.39,0,1.09,2110.63,18.59,0,8.2,1.09,0.55,0.55,0,2.73,8.75,2.19,1.09,7.11,7.65,0.55,2.73,0,1.64,0.55,7.11
