stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,24.52,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,12.26,93.99,0,0,0,0,24.52,845.89,4.09,0,24.52,0,0,0,0,0,8.17,0,0,0
72hpf,11.77,7.49,0,16.05,6.42,16.05,0,1.07,0,0,0,0,1.07,0,0,0,2.14,38.51,2.14,56.7,0,0,1.07,0,464.29,211.82,1.07,5.35,32.09,1.07,2.14,29.95,5.35,2.14,5.35,0,0,0
21Day,13.39,8.03,0,61.57,8.03,42.83,0,22.76,0,0,2.68,0,2.68,1.34,17.4,4.02,5.35,12.05,6.69,121.81,0,0,12.05,1.34,216.84,116.45,5.35,13.39,32.12,13.39,0,29.45,8.03,13.39,8.03,1.34,0,8.03
3Month,0.32,7.04,0.32,51.19,0.96,0,1.6,1.6,0.32,7.68,12.8,0.32,20.16,12.8,3.52,4.16,6.4,20.48,8.96,26.88,3.84,0,7.68,1.6,4.16,0.64,6.08,4.16,2.24,1.6,107.82,0.96,0.32,0,0.64,7.36,41.27,11.84
22Month,0,7.11,1.09,14.21,0,0,2.19,2.73,0,1.09,13.12,1.64,71.07,2.73,4.92,2.73,1.64,5.47,11.48,24.6,1.09,2.19,5.47,0.55,2.19,0.55,6.01,8.75,0.55,0,31.16,2.19,4.92,0,0,2.19,0.55,7.65
