stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,89.9,40.86,0,85.81,0,4.09,0,0,0,4.09,0,0,0,0,0,8.17,8.17,110.33,306.48,0,0,0,57.21,2586.69,4.09,0,57.21,0,0,0,0,0,20.43,0,0,0
72hpf,18.19,5.35,0,18.19,12.84,8.56,0,2.14,0,0,0,2.14,0,6.42,0,8.56,26.74,17.12,119.82,0,2.14,1.07,620.48,584.11,0,2.14,97.35,3.21,0,33.16,4.28,1.07,8.56,0,0,0
21Day,22.76,9.37,0,76.3,1.34,16.06,0,16.06,0,6.69,1.34,1.34,0,24.09,0,1.34,28.11,22.76,125.82,0,13.39,0,103.07,159.29,1.34,0,65.59,10.71,0,6.69,0,10.71,0,0,0,2.68
3Month,0.32,1.6,0.64,20.16,0,0,0.32,0.64,2.88,9.28,0,5.76,1.28,1.28,3.2,0.32,3.2,16,6.4,5.44,2.24,0.32,0,0.96,1.28,0.64,0.64,0.64,3.84,0,0,0,0,0.96,4.16,2.88
22Month,0,1.64,1.09,3.28,0,0,0,0,1.09,6.56,0.55,34.44,0.55,0,3.83,0,0,1.64,2.19,0,0.55,0,0,0,0,0.55,0,0.55,3.83,0.55,0,0,0,0,0,1.64
