stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,8.17,0,2014.6,8.17,0,4.09,0,0,0,69.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,2.14,0,8.56,0,9.63,0,0,0,1.07,0,1.07,0,0,0,2.14,22.47,2308.61,24.61,0,0,0,0,68.47,18.19,0,0,0,16.05,1.07,0,1.07,6.42,0,0,0,0,0,0
21Day,20.08,2.68,2.68,32.12,1.34,28.11,0,2.68,1.34,0,0,2.68,6.69,5.35,6.69,17.4,24.09,2991.62,53.54,0,0,4.02,0,40.16,14.72,1.34,2.68,0,14.72,77.63,0,0,2.68,14.72,24.09,2.68,0,0,14.72
3Month,1.28,6.08,1.6,39.03,0.32,0,1.92,0.64,5.12,18.88,0,58.87,357.7,0.96,22.72,5.44,15.04,3397.22,16,4.16,0.64,5.12,5.12,1.28,0.32,1.6,2.88,0,0.96,16.64,0.64,17.92,0,0,0,0.32,4.8,11.52,12.8
22Month,2.19,8.2,0.55,13.12,0,0,4.37,0.55,1.09,20.77,0.55,61.77,63.96,2.19,16.95,0.55,4.37,4953.24,18.04,0.55,7.65,1.64,0.55,2.19,0.55,1.64,8.2,0.55,1.09,3.83,0,12.03,1.09,3.83,0,0,0,0,5.47
