stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,16.35,0,53.12,4.09,4.09,0,0,0,0,0,4.09,0,0,0,0,20.43,24.52,98.07,114.42,0,0,0,0,257.44,943.96,0,0,0,16.35,0,0,0,0,0,8.17,0,0,0
72hpf,31.02,24.61,0,55.63,11.77,69.54,0,6.42,0,1.07,0,0,1.07,0,7.49,1.07,62.05,165.82,27.81,152.98,0,9.63,5.35,5.35,824.81,298.47,5.35,9.63,0,114.47,7.49,2.14,37.44,5.35,0,24.61,0,0,0
21Day,30.79,5.35,5.35,198.1,10.71,97.71,0,65.59,1.34,5.35,0,0,9.37,5.35,123.15,99.05,13.39,57.56,38.82,200.78,0,0,32.12,2.68,255.66,104.41,5.35,12.05,0,77.63,37.48,16.06,28.11,8.03,10.71,13.39,2.68,0,20.08
3Month,1.92,13.76,7.04,199.97,4.48,0,3.84,4.48,20.16,40.63,0.64,0,171.81,42.87,7.68,85.75,19.2,55.03,44.79,50.55,9.92,0.32,11.84,8.96,13.76,1.6,18.56,10.88,0,1.92,8.96,512.24,5.44,0,0,1.28,21.12,336.91,50.23
22Month,1.09,14.76,5.47,88.01,2.73,0,4.37,1.64,8.2,120.26,21.87,0,256.38,32.8,7.11,89.1,6.01,20.23,65.05,57.4,3.28,15.31,5.47,2.19,9.29,1.09,15.85,12.57,2.19,2.73,1.64,93.48,12.57,5.47,0,0,2.19,2.19,25.15
