stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,335.09,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,32.69,12.26,0,0,0,0,0,49.04,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,10.7,0,0,2.14,1.07,0,0,0,0,0,0,0,0,0,1.07,1.07,16.05,6.42,0,0,0,0,2.14,3.21,0,0,0,9.63,0,0,1.07,0,1.07,0,0,0
21Day,4.02,0,0,1.34,2.68,0,0,0,1.34,0,0,0,13.39,1.34,0,0,14.72,2.68,0,0,0,0,4.02,5.35,0,0,0,1.34,0,1.34,0,0,0,0,0,2.68
3Month,0,3.84,1.28,31.36,0,0,0.96,4.16,7.68,0,89.59,4.16,2.88,7.04,2.88,12.8,24,28.48,8.96,1.28,2.56,3.2,0.96,0.32,2.88,0.96,0,1.6,3.2,23.68,1.28,0,0,0.64,14.72,9.6
22Month,0.55,6.01,0.55,14.76,0,4.92,2.73,0.55,10.39,0.55,101.13,4.92,18.59,1.09,5.47,8.75,166.73,32.8,2.19,7.11,3.28,0,3.28,0.55,2.19,3.28,2.73,0,0,13.67,1.64,0.55,0.55,0.55,0,16.4
