stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,89.9,53.12,0,134.85,0,4.09,0,0,0,4.09,0,0,0,0,0,0,380.04,28.6,0,1152.37,0,0,0,12.26,322.83,2934.04,0,0,0,20.43,0,0,0,0,0,0,0,0,0
72hpf,103.77,46,0,81.3,7.49,56.7,0,0,0,0,0,1.07,0,0,0,0,75.96,105.91,10.7,672.9,0,5.35,36.37,3.21,5360.72,960.67,11.77,31.02,0,252.47,1.07,0,298.47,1.07,0,8.56,0,0,0
21Day,64.25,5.35,6.69,144.56,2.68,14.72,0,4.02,0,1.34,0,0,1.34,0,8.03,16.06,65.59,26.77,2.68,346.68,0,0,42.83,1.34,279.75,140.55,6.69,8.03,0,50.86,42.83,0,65.59,4.02,10.71,4.02,0,0,1.34
3Month,0.96,25.92,2.56,218.21,0,0,2.24,0,0.32,3.52,8.32,0,24,8.96,0.64,19.2,858.1,52.79,8.32,34.23,1.28,0.32,6.4,273.88,3.52,1.28,1.6,6.08,0,0.96,2.88,8.32,1.92,0,0,0.32,6.08,9.28,10.56
22Month,1.64,24.05,1.64,183.68,0,0,1.09,0,0,1.64,9.29,3.28,65.6,2.73,2.19,9.29,183.13,15.85,5.47,18.04,0,0.55,4.37,18.59,1.09,0.55,1.09,1.09,0.55,0,2.73,1.09,0.55,0.55,0,0,0,0,2.19
