stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,24.52,0,0,0,0,0,0,0,4.09,0,0,0,0,0,8.17,0,16.35,0,0,0,0,12.26,40.86,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,2.14,0,7.49,3.21,1.07,0,0,0,0,0,0,0,0,2.14,0,6.42,10.7,0,16.05,0,0,1.07,0,581.97,28.88,0,3.21,0,18.19,0,0,0,5.35,0,0,3.21,0,0,0
21Day,4.02,0,0,2.68,5.35,8.03,0,2.68,1.34,0,0,0,1.34,0,1.34,0,1.34,4.02,4.02,18.74,0,0,5.35,0,172.67,13.39,0,0,0,1.34,4.02,0,2.68,4.02,0,1.34,1.34,0,0,4.02
3Month,0.32,2.56,0,18.56,1.92,0,0.64,0.64,8,3.2,0,0,22.72,4.8,1.6,15.36,26.88,3.52,5.12,30.4,13.44,0,1.6,18.56,12.8,1.92,6.4,1.6,0,0,1.92,0.32,163.81,7.36,0,0,3.52,0.64,31.04,22.4
22Month,0,4.92,1.09,10.39,0,0,1.64,1.09,10.39,4.92,5.47,0,55.21,2.73,0.55,81.45,0,0,6.01,52.48,7.65,2.73,1.64,1.64,30.07,1.64,22.96,1.09,0.55,1.09,0.55,0,92.93,19.13,1.64,0,1.09,0,0.55,12.03
