stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,4.09,0,28.6,4.09,0,0,0,0,0,0,4.09,0,0,0,0,8.17,20.43,12.26,85.81,0,0,0,0,8.17,322.83,0,0,0,4.09,0,0,0,0,0,0,8.17,0,0,0
72hpf,6.42,1.07,0,10.7,2.14,2.14,0,0,0,1.07,0,1.07,0,0,0,0,11.77,13.91,4.28,7.49,0,2.14,0,0,27.81,8.56,0,0,0,8.56,0,0,0,3.21,0,0,1.07,0,0,0
21Day,9.37,2.68,9.37,56.22,0,20.08,0,4.02,0,0,0,0,18.74,0,8.03,8.03,14.72,28.11,8.03,38.82,0,1.34,10.71,1.34,30.79,18.74,1.34,4.02,0,10.71,10.71,0,0,2.68,0,12.05,2.68,0,0,5.35
3Month,0.96,6.4,11.84,80.95,1.6,0,1.28,0.96,21.44,28.48,1.28,0,248.28,33.91,0.32,143.66,40.31,27.84,26.24,29.76,4.8,1.92,27.52,14.4,2.88,0.96,5.76,0.96,0,0.96,15.36,0.32,14.4,0.64,0,0.32,1.28,7.68,6.72,16
22Month,0,46.47,26.79,115.89,0.55,0,5.47,2.19,36.08,84.73,59.59,0,723.77,33.35,4.92,338.38,12.03,8.2,39.91,62.32,1.09,56.31,56.85,2.19,6.56,0.55,12.57,7.65,5.47,0.55,2.73,0,7.11,13.67,3.28,0,0,3.28,0,18.04
