stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,28.6,0,0,0,0,65.38,179.8,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,2.14,0,4.28,7.49,3.21,0,0,0,0,0,0,0,0,0,4.28,10.7,0,25.67,0,2.14,1.07,0,99.49,56.7,1.07,1.07,0,53.49,1.07,1.07,17.12,6.42,0,0,0
21Day,2.68,0,0,5.35,0,2.68,0,0,0,0,0,0,0,1.34,0,1.34,0,0,8.03,0,0,0,0,10.71,4.02,0,0,0,8.03,0,1.34,2.68,1.34,0,1.34,0
3Month,0.64,2.24,0.64,32.31,3.84,0,0.32,0,0.96,3.2,0.32,13.12,3.84,0.96,2.88,7.04,3.52,1.92,25.6,9.92,0.32,2.24,8.96,8.96,1.28,1.6,1.28,0,2.24,2.24,140.46,0.64,1.6,5.12,516.08,4.16
22Month,0,0.55,0,15.31,0,0,0.55,1.09,0,1.64,0.55,12.03,1.64,0,0,1.64,0,1.09,22.96,2.73,0,1.09,1.09,4.92,1.64,1.64,0,2.73,0.55,0,39.91,1.09,0.55,0,1.09,0
