stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,12.26,0,106.25,0,0,0,4.09,0,0,0,0,0,0,0,4.09,0,0,24.52,134.85,40.86,0,0,0,0,36.78,363.69,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,6.42,6.42,0,41.72,2.14,3.21,0,0,0,0,1.07,0,1.07,0,0,2.14,0,12.84,111.26,10.7,21.4,0,2.14,0,0,150.84,55.63,0,0,0,20.33,0,0,0,4.28,1.07,2.14,0,0,0
21Day,12.05,4.02,0,141.88,0,9.37,0,6.69,0,0,13.39,0,0,4.02,6.69,36.14,2.68,5.35,76.3,29.45,50.86,0,0,4.02,0,49.53,33.46,1.34,1.34,0,20.08,5.35,0,0,4.02,1.34,2.68,0,0,21.42
3Month,0.32,6.4,3.2,203.17,0,0,1.92,2.56,0.96,16.32,111.02,0.64,0,50.23,157.1,7.04,21.12,7.04,97.26,113.58,30.4,5.44,0.32,8.96,0.96,1.28,1.92,3.2,3.84,0,0.64,3.52,0.64,26.56,0.64,0.32,0,15.36,5.44,44.15
22Month,0,8.75,1.09,28.97,0,0,1.09,2.73,0.55,2.73,109.33,7.65,0,66.15,59.04,12.03,12.03,0.55,9.84,80.9,20.23,0,0,4.92,0,2.19,0.55,2.73,1.64,1.09,0,0,0,5.47,0.55,0,0,0.55,0,11.48
