stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,65.38,4.09,0,0,0,0,0,0,0,0,0,0,49.04,0,4.09,8.17,0,0,0,8.17,24.52,220.67,0,0,0,0,0,0,0,0,0,16.35,0,0,0
72hpf,1.07,3.21,0,22.47,1.07,2.14,0,0,0,0,0,0,0,1.07,0,89.86,12.84,0,6.42,0,6.42,0,5.35,311.31,85.58,0,1.07,0,12.84,1.07,1.07,7.49,40.65,14.98,18.19,0,0,0
21Day,22.76,0,1.34,109.76,6.69,10.71,0,13.39,2.68,0,0,1.34,0,5.35,41.49,20.08,14.72,4.02,18.74,0,0,1.34,5.35,140.55,48.19,0,4.02,0,8.03,14.72,1.34,25.43,38.82,61.57,13.39,0,0,4.02
3Month,2.24,13.44,25.28,102.7,0.96,0,8,1.6,101.42,18.88,0.32,65.91,24.96,3.84,2408.58,99.82,24,16,48.31,7.36,0,43.83,47.99,5.76,0.32,3.52,3.2,0,1.28,27.84,204.13,0.96,0.64,0,1.6,6.72,17.28,20.48
22Month,2.19,16.4,37.17,76.53,0.55,0,3.28,2.19,110.42,15.85,12.57,111.52,6.01,5.47,3391.99,18.04,4.37,12.57,34.99,2.19,7.65,43.19,3.28,4.37,2.19,7.11,6.56,3.83,1.09,6.56,55.76,6.56,18.04,0,2.73,1.09,0,9.84
