stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,16.35,0,98.07,4.09,0,0,0,0,0,0,0,16.35,0,0,0,0,16.35,40.86,40.86,302.39,0,0,0,0,143.02,2133.1,4.09,0,0,44.95,0,0,0,0,0,20.43,0,0,0
72hpf,50.28,10.7,0,60.98,11.77,36.37,0,6.42,0,0,0,0,1.07,1.07,0,7.49,0,33.16,82.37,6.42,156.19,0,5.35,3.21,1.07,962.81,649.36,4.28,8.56,0,134.79,3.21,1.07,62.05,4.28,3.21,6.42,0,0,0
21Day,50.86,4.02,0,128.5,5.35,65.59,0,46.85,0,0,5.35,0,0,14.72,1.34,38.82,9.37,9.37,52.2,20.08,174.01,0,0,16.06,1.34,226.21,188.73,1.34,5.35,0,45.51,16.06,12.05,29.45,5.35,12.05,2.68,1.34,1.34,10.71
3Month,0.32,15.04,5.44,145.26,2.24,0,4.16,3.52,0.64,28.16,21.44,0.64,0,173.09,13.12,5.76,61.43,14.72,55.67,26.88,57.27,14.4,0.32,12.16,9.28,6.72,2.56,9.92,7.04,0,2.56,6.08,152.94,2.24,0.64,0,2.24,16,51.51,31.36
22Month,1.64,17.49,2.19,51.39,0,0,2.19,4.92,0,9.29,26.24,21.87,0,328.54,11.48,18.59,61.77,2.73,10.39,31.71,73.8,1.64,9.84,11.48,1.09,7.11,1.09,10.93,13.12,2.73,1.09,4.37,16.95,6.01,2.73,0,0,4.37,0,14.76
