stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,122.59,8.17,0,69.47,4.09,0,0,0,0,0,0,0,32.69,0,0,0,4.09,12.26,2770.58,12.26,20.43,0,0,0,0,24.52,175.72,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,356.24,9.63,0,338.05,6.42,55.63,0,0,0,0,0,0,0,0,0,0,0,13.91,8433.16,6.42,57.77,0,2.14,3.21,1.07,358.38,149.77,1.07,1.07,62.05,0,1.07,29.95,0,1.07,4.28,0,0,0
21Day,405.58,2.68,1.34,1124.37,0,30.79,0,4.02,0,0,0,0,0,9.37,1.34,16.06,6.69,20.08,2420.07,8.03,62.91,0,0,5.35,0,57.56,28.11,2.68,0,40.16,38.82,0,5.35,5.35,30.79,1.34,0,0,5.35
3Month,29.12,6.72,5.12,3898.26,0,0,18.24,0.32,0.96,11.2,24.64,0,0,82.55,27.52,3.2,47.67,15.68,96.3,22.4,32.63,3.52,0.96,2.24,7.04,5.12,1.28,2.88,6.72,1.6,17.28,23.68,0,0.64,0,0.64,11.52,15.68,27.84
22Month,6.56,5.47,1.64,435.14,0.55,0,2.73,0,0,1.09,10.39,3.83,0,94.02,86.37,2.73,10.39,1.64,13.12,7.65,13.12,0,2.73,0.55,0.55,1.09,0,1.64,0,0.55,2.19,3.83,1.09,0,0,0,1.09,0.55,1.64
