stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,167.54,110.33,0,469.94,16.35,32.69,0,20.43,0,0,0,12.26,0,0,0,0,24.52,220.67,331,1193.23,0,0,0,4.09,371.86,8516.07,0,0,0,155.28,0,0,0,4.09,0,0,28.6,0,0,0
72hpf,95.21,40.65,0,133.72,19.26,33.16,0,16.05,0,1.07,0,0,1.07,0,19.26,1.07,105.91,241.77,13.91,355.17,0,36.37,4.28,5.35,1257,1621.8,6.42,11.77,0,235.35,11.77,0,3.21,104.84,10.7,7.49,24.61,0,0,0
21Day,156.61,13.39,8.03,337.31,8.03,274.4,0,187.39,1.34,9.37,0,0,30.79,4.02,144.56,40.16,42.83,103.07,70.94,447.07,0,4.02,30.79,2.68,408.25,637.14,4.02,14.72,0,168.66,66.93,0,16.06,78.97,8.03,29.45,13.39,1.34,0,33.46
3Month,2.88,24.32,16.32,314.51,4.48,0,5.44,9.6,52.15,52.47,0.96,0,420.73,50.55,21.76,161.89,35.51,95.98,77.11,114.86,25.28,2.24,36.15,21.44,18.56,8.32,22.08,12.48,0,4.8,20.8,0.32,1359.46,4.48,0.64,0,4.48,41.91,664.53,71.35
22Month,2.73,47.56,24.05,127.37,2.19,0,8.75,8.2,31.71,71.61,18.04,0,908.54,20.77,57.95,238.89,7.11,23.51,130.1,119.72,4.37,55.76,27.88,3.28,14.21,2.19,19.13,34.99,11.48,6.56,5.47,0,266.77,5.47,15.85,0,1.64,8.2,2.19,19.68
