stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,49.04,0,237.01,4.09,8.17,0,4.09,0,0,0,8.17,4.09,0,0,0,16.35,351.43,200.23,404.55,0,4.09,0,0,85.81,3408.06,0,0,0,57.21,0,0,0,0,0,12.26,0,0,0
72hpf,47.07,43.86,0,116.61,14.98,59.91,0,9.63,0,2.14,1.07,0,2.14,0,13.91,0,59.91,284.56,8.56,311.31,0,19.26,5.35,2.14,492.1,1374.68,0,2.14,0,184,8.56,2.14,79.16,0,0,2.14,0,0,0
21Day,74.96,9.37,1.34,172.67,1.34,271.72,0,92.36,0,2.68,0,0,9.37,0,66.93,1.34,6.69,30.79,24.09,202.12,0,1.34,5.35,0,107.08,352.03,1.34,0,0,52.2,18.74,13.39,38.82,1.34,4.02,1.34,2.68,0,18.74
3Month,0,0.96,0.96,33.91,0.32,0,0.96,1.6,1.28,12.16,0,0,42.23,6.4,6.72,7.68,2.24,10.88,6.08,14.4,2.56,0.64,0.96,1.28,2.56,3.84,0.96,0.64,0,1.6,1.92,274.52,0,0,0,0.32,5.44,119.02,10.88
22Month,1.64,10.93,8.75,29.52,0.55,0,13.12,1.09,3.28,43.19,12.03,0,4921.53,8.2,22.41,62.87,3.83,4.92,29.52,27.88,2.19,166.18,5.47,2.19,2.73,1.64,8.2,9.84,12.57,1.09,9.29,80.36,3.28,3.83,0,0.55,0.55,0,11.48
