stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,2.14,0,0,0,0,22.47,0,0,0,0,0,0,0,1.07,0,0,1.07,0,0,0
21Day,2.68,0,0,337.31,4.02,0,1.34,0,0,0,0,0,1.34,0,4.02,30.79,42.83,16.06,0,0,14.72,0,25.43,9.37,0,0,0,4.02,8.03,0,6.69,0,2.68,2.68,0,0,0
3Month,0,1.28,0.32,147.82,0,0,0,1.28,4.8,0,7.04,11.2,0,2.88,8.96,6.4,6.08,4.8,1.92,0,20.48,6.4,1.28,0,0.96,0,0,0.96,1.6,4.8,0,0,0,0,5.76,2.24,3.52
22Month,0.55,2.19,2.73,239.98,0,4.92,0,5.47,4.92,0.55,17.49,4.37,0.55,14.76,2.73,2.19,150.33,4.92,0,2.19,6.56,0.55,0,0,1.09,0.55,0.55,0.55,0,7.11,0.55,0.55,0,1.09,0.55,0,9.29
