stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,4.09,0,16.35,4.09,0,0,0,0,0,89.9,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,4.28,0,0,12.84,1.07,0,0,0,1.07,0,0,0,1.07,0,3.21,18.19,1.07,13.91,0,0,1.07,0,42.79,35.3,2.14,0,0,11.77,0,0,4.28,1.07,1.07,3.21,0,0,0
21Day,5.35,1.34,1.34,29.45,1.34,0,2.68,1.34,2.68,0,0,4.02,13.39,4.02,2.68,8.03,10.71,21.42,0,0,1.34,1.34,8.03,5.35,2.68,0,0,6.69,0,1.34,6.69,0,1.34,1.34,0,0,9.37
3Month,0,1.6,0,36.47,0,0.32,0.64,7.04,32.63,0,9.6,11.52,1.92,10.56,2.88,17.92,20.8,8,0.96,0,1.28,1.28,2.88,0,2.56,0.64,0,0,1.28,51.19,0.96,0,0,0.32,9.92,85.75,33.59
22Month,0,0,1.09,7.11,0,0,0,1.09,30.07,1.09,23.51,7.11,4.37,13.67,0,4.37,16.95,4.37,0.55,1.09,0.55,0,1.09,0,3.83,1.09,0.55,0,0,6.01,1.64,0,0,0,1.64,0,4.37
